name,address,phone,google_logo_url,type,latitude,longitude,Full Address
Dropque,"Ikoyi, Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/r/_1695941169-34-dropque.png,others,6.456061,3.442218,"Ikoyi, Falomo, Eti Osa, Lagos, 106104, Nigeria"
Eco-Nai+,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/h/_1695940566-84-eco-nai.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Flowmono,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/s/_1695940634-17-flowmono.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
FoodCourt,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/l/_1695940708-63-foodcourt.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Goldrock Standard Fibre Optical Telecom cable,"Lagos Island , Nigeria",234 12630451,,others,6.5148613,3.490866161,"Lagos Island, Lagos, Nigeria"
HENSMOR GROUP OF COMPANIES,"21 Ademola St, Ikoyi, Lagos, Nigeria",+234 1 262 5198,,others,6.441529611,3.414468279,"Ademola Street, Victoria Island, Eti Osa, Lagos, 101241, Nigeria"
Hooman ID,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/j/_1695940671-42-hooman-id.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Intron Health,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/n/_1695941019-27-intron-health.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
She Leads Africa,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/r/_1695941831-18-she-leads-africa.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
tix.africa,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/e/_1695941013-60-tix-africa.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Zinari Corp,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/s/_1695940559-79-zinari-corp.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Advancer™,"Lagos, Nigeria",+234 803-30144,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Agovie International Trade Limited,"2, Johnson Street, Ikeja, Lagos, Nigeria",8133229720,,others,6.610746094,3.347109895,"Abba Johnson Street, Alausa, Ikeja, Lagos, 100282, Nigeria"
Ajas Decor And Renovations,"323/325, Agege Motor Road, Mushin, Lagos, Nigeria",8035534023,,others,6.552375057,3.353210289,"Agege Motor Road, Tinubu, Ikeja, Mushin, Lagos, 100271, Nigeria"
AMC,"Lagos , Nigeria",+234 (01) 461 4307,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Amyvie 3D Labs,"Lagos, Nigeria",00234 907 674 5993,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ancora Global Concepts,"74 Awolowo Road, Ikoyi, Lagos, Nigeria",-7921518,,others,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
Bekalex Ventures,"26, Agboyi Road, Ogudu, Kosofe, Lagos, Nigeria",7085291221,,others,6.573957046,3.396464958,"Agboyi Road, Agboyi, Kosofe, Lagos, 100234, Nigeria"
Betdemand,"Lagos, Nigeria",2.34818E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Body Beautiful,"70 Allen Avenue, Ikeja, Lagos, Nigeria",(+234-80) 23421818,,others,6.6017618,3.3519975,"Allen Avenue, Oregun, Alausa, Ikeja, Lagos, 100282, Nigeria"
Ceelo,"Yaba, Lagos, Nigeria",+234906 000 7015,,others,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
City Gate Cafe,"36, Ayilara Street, Surulere, Lagos, Nigeria",8067833664,,others,6.508833935,3.360852319,"Ayilara Street, Surulere, Lagos, 102215, Nigeria"
CloudBox Digital,"Lagos, Nigeria",2.34806E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Continus,"Lagos, Nigeria",+234 8094363982,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Deuelkraft Technologies Limited,"3, Adepele Street, Computer Village, Ikeja, Lagos, Nigeria",8033259060,,others,6.5956097,3.3394807,"Adepele Street, Computer Village, Ikeja, Lagos, 100282, Nigeria"
Dino Video Club,"136, Alhaji Masha Road, Surulere, Surulere, Lagos, Nigeria",7040908056,,others,6.498309557,3.35985398,"Alhaji Masha Road, Surulere, Lagos, 102215, Nigeria"
Edge360,"32, James Robertson Street, Surulere, Surulere, Lagos, Nigeria",8023222278,,others,6.503134579,3.353910917,"James Robertson Street, Surulere, Lagos, 102215, Nigeria"
Erfenis,"Lagos, Nigeria",2.34802E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Essien Nelson,"4 Ogunlana Drive, Surulere, Lagos, Nigeria",-82443969,,others,6.5073961,3.352604797,"Ogunlana Drive, Surulere, Lagos, 102215, Nigeria"
1004 Estates,"Lagos, Nigeria",+234 01 4652305,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ezicfantecy International,"55, Okepopo Street, Lagos Island, Nigeria",7039697681,,others,6.4559271,3.3959705,"Okepopo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Flyhajj.com,"Lagos, Lagos, Lagos, Nigeria",30085000000,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
GloballyEducated,"Lagos, Nigeria",2.3481E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Great And Bold Concept,"39, Opebi Road, Ikeja, Lagos, Nigeria",8035602947,,others,6.5911253,3.3597565,"Opebi Road, Oregun, Ikeja, Lagos, 100281, Nigeria"
Grenadines Homes,"Cardinal Anthony Olubunmi Okogie Rd, Eti-Osa 106104, Lekki, Lagos, Nigeria",+234 1 453 5098,https://www.businesslist.com.ng/img/ng/h/_1695945932-63-grenadines-homes.png,others,6.4664025,3.6399293,"Cardinal Anthony Olubunmi Okogie Road, Novare Lekki Mall, Sangotedo, Eti Osa, Lagos, 101245, Nigeria"
Harkman Building Product Nigeria Limited,"19/35, Badagry Expressway, Apapa, Lagos, Nigeria",8035689970,,others,6.479018,3.3560143,"Lagos-Badagry Expressway, Aqani, Surulere, Lagos, 102215, Nigeria"
Institute Of Chartered Accountants Of Nig. (ican),"Plot 16, Idowu Taylor Street, Victoria Island, Lagos, Nigeria",01-7642294-5,,others,6.4333053,3.426536,"Idowu Taylor Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Jeetar,"233 Adeola Odeku St, Victoria Island 101223, Lagos, Nigeria",0916 206 7316,https://www.businesslist.com.ng/img/ng/h/_1695940692-47-jeetar.jpg,others,6.4305912,3.4164825,"Adeola Odeku Street, Victoria Island, Itirin, Eti Osa, Lagos, 101241, Nigeria"
Joedi Moore Events Nigeria Limited,"15, Idimu Road, Alimosho, Lagos, Nigeria",8091519438,,others,6.563185321,3.274572259,"Idimu - Ikotun Road, Idimu, Alimosho, Lagos, 100263, Nigeria"
Kaybyno Creative Designs And Event Management,"16, Catholic Mission Street, Lagos Island, Nigeria",8023041268,,others,6.4501737,3.3968824,"Catholic Mission Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Kuyus Suspended Ceilling,"1, Palm Avenue, Mushin, Lagos, Nigeria",8075419557,,others,6.5364409,3.3534217,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
LightStyles  Limited,"1 Ajose Adeogun Street, Victoria Island, Lagos, Nigeria",(+234-1)  2701306,,others,6.4310574,3.4311508,"Ajose Adeogun Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Madingwa Africa,"Lagos, Nigeria",+234 811 950 5537,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Matken Global Ventures,"35, Obafemi Awolowo Way, Ikeja, Lagos, Nigeria",8035291043,,others,6.6076149,3.3499671,"Obafemi Awolowo Way, Alausa, Ikeja, Lagos, 100282, Nigeria"
Merit Nominees Limited,"144 Ojuelegba Road, Surulere, Lagos, Nigeria",(+234-1) 7742371,,others,6.5093497,3.3665733,"Ojuelegba Road, Surulere, Lagos, 102215, Nigeria"
Mizala,"Lagos, Nigeria",+234 705 536 2778,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mom-stop.com,"Lagos, Nigeria",+234 803 895 9527,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Netrizen Services,"123, Isolo Road, Mushin, Lagos, Nigeria",8034277277,,others,6.528659579,3.347240227,"Isolo Road, Tinubu, Mushin, Lagos, 102215, Nigeria"
Ola communications,"60A, Campbell Street, Lagos, Nigeria",-7210798,,others,6.446403627,3.397993116,"Campbell Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Omega Rental Service,"6, Ogunbekun Street, Bariga, Shomolu, Lagos, Nigeria",8033468266,,others,6.5418465,3.3829363,"Ogunbekun Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Panateq Centre Nig. Ltd,"83, Allen Avenue, Ikeja, Lagos, Nigeria",8028071980,,others,6.6017618,3.3519975,"Allen Avenue, Oregun, Alausa, Ikeja, Lagos, 100282, Nigeria"
Pixiebulksms,"Idimu, Lagos, Idimu, Alimosho, Nigeria",8023136034,,others,6.563185321,3.274572259,"Idimu - Ikotun Road, Idimu, Alimosho, Lagos, 100263, Nigeria"
Portals Communication Limited,"2, Ogun Street, Ikeja, Lagos, Nigeria",8139533800,,others,6.576998659,3.351769884,"Micheal Ogun Street, Onigbongbo, Ikeja, Lagos, 100271, Nigeria"
Power Circles Ltd,"39, Bode Thomas Street, Surulere, Lagos, Nigeria",7085590239,,others,6.4901019,3.3548829,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Richdot Manager Resources,"38, Raji Abayomi Street, Oshodi Isolo, Lagos, Nigeria",8053344613,,others,6.5626396,3.3388863,"Raji Abayomi Street, Oshodi/Isolo, Lagos, 100271, Nigeria"
Rika Global Technologies Limited,"50, Ojekunle Street, Mushin, Lagos, Nigeria",8143761016,,others,6.536487088,3.34051497,"Ojekunle Street, Mushin, Lagos, 100263, Nigeria"
Sidebrief,"Yaba, Lagos, Nigeria",0901 808 1296,https://www.businesslist.com.ng/img/ng/j/_1695940797-62-sidebrief.png,others,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
Spectrum Communications Services Limited,"9 Bombay Crescent, Apapa, Lagos, Nigeria",(+234-1) 5453275,,others,6.4416889,3.3660844,"Bombay Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
SpeedPay Finance Nigeria Limited,"Lagos, Nigeria",+234 9099999629,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Stephen Oluwole Awokoya Foundation For Science Edu.,"101A Adeniyi Jones Ave. Ikeja, Lagos, Nigeria",01-2637809,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Suzania Rentals And Catering Services,"73, Adebola Street, Surulere, Lagos, Nigeria",8055424087,,others,6.495776676,3.360090423,"Adebola Street, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
T3 Communications Ltd,"Lagos , Nigeria",+234 18117716,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Techizzy,"Lagos, Nigeria",2.34808E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Technicollit,"Lagos, Nigeria",2.34803E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
4 Tees Rentals And Balloons Nigeria Limited,"23, Glover Road, Ikoyi, Eti Osa, Lagos, Nigeria",8023061488,,others,6.45501495,3.429305578,"Stamart, 23A, Glover Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Toddex Catering And Rentals,"67, College Road, Ifako, Ifako Ijaiye, Lagos, Nigeria",8038192904,,others,6.642727727,3.3288067,"College Road, Ijaiye, Ifako/Ijaye, Lagos, 100276, Nigeria"
Transcorp Group,"Lagos, Nigeria",+234 814 565 2652,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Tringoo,"Lagos, Nigeria",2.34707E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Triangle Africa,"Lagos, Nigeria",2.34703E+13,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Truce Market,"Lagos, Nigeria",2.3481E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Xtra-Cool International Limited,"33 Bornu Crescent, Apapa, Lagos, Nigeria",(+234) 1-8763908,,others,6.4392912,3.366007,"Bornu Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Zevis Group Limited,"79 Adeniran Ogunsanya Street, Surulere, Lagos, Nigeria",(+234-1) 5851363,,others,6.494317491,3.357352432,"Adeniran Ogunsanya Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
AcneHOST,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adugbo,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Big Cabal Media,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
BluDoors,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Bundle Africa,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Clavis Express,"Ikoyi, Lagos, Nigeria",,,others,6.456061,3.442218,"Ikoyi, Falomo, Eti Osa, Lagos, 106104, Nigeria"
Cliptext,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Collect Africa,"Maryland, Lagos, Nigeria",,,others,6.5731894,3.3699482,"Maryland, Kosofe, Lagos, 100212, Nigeria"
Commissions.ng,"Lagos, Nigeria",+234 813-365-8674,https://www.businesslist.com.ng/img/ng/b/_1695941037-38-commissions-ng.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Crovation Limited,"Yaba, Lagos, Nigeria",+234 814 137 0923,https://www.businesslist.com.ng/img/ng/a/_1695941729-97-crovation-limited.jpg,others,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
Davisther Brokers,"Ebute-metta, Lagos, Nigeria",+234 808 908 6658,https://www.businesslist.com.ng/img/ng/x/_1695946025-57-davisther-brokers.jpg,others,6.4862553,3.3856122,"Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
DocCheap,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Dojah,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Donate-ng,"Lagos, Nigeria",2.34906E+12,https://www.businesslist.com.ng/img/ng/e/_1695941748-24-donate-ng.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Eko Atlantic,"Lagos, Nigeria",-5699,https://www.businesslist.com.ng/img/ng/s/_1695945940-62-eko-atlantic.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ethnikcity,"Maryland, Lagos, Nigeria",+234 818 040 9664,https://www.businesslist.com.ng/img/ng/r/_1695941053-93-ethnikcity.jpg,others,6.5731894,3.3699482,"Maryland, Kosofe, Lagos, 100212, Nigeria"
FanBants,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
First Check Africa,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Frain technologies,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Front Edge,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
FutureView Financial Services Ltd,"Ikoyi , Lagos, Nigeria",01-2629856,,others,6.456061,3.442218,"Ikoyi, Falomo, Eti Osa, Lagos, 106104, Nigeria"
Jobbercrunch,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
JobHunch,"Lagos, Nigeria",+234 706 800 3926,https://www.businesslist.com.ng/img/ng/h/_1695940608-24-jobhunch.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
LANDAM NIGERIA LIMITED,"Western Avenue, Surulere, Lagos, Lagos, Nigeria",234-1-8191053,https://www.businesslist.com.ng/img/ng/f/_1695940396-53-landam-nigeria-limited.jpg,others,6.4886162,3.3638884,"Western Avenue, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
Lawrence Price and Company,"Lagos, Nigeria",+234 906 254 6992,https://www.businesslist.com.ng/img/ng/z/_1695941083-90-lawrence-price-and-company.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
MTN Nigeria Communications Limited,"Apapa , Lagos, Nigeria",+234 80310180,,others,6.445187,3.368373168,"Apapa, Lagos, Nigeria"
Naijium,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
NaijaJobs,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
NGR Jobs,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Nomad Integrated,"Lagos, Nigeria",+234 912 297 4151,https://www.businesslist.com.ng/img/ng/a/_1695940602-63-nomad-integrated.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Olusola Lanre Coaching Academy,"Lagos, Nigeria",+234 807 707 7000,https://www.businesslist.com.ng/img/ng/k/_1695946017-54-olusola-lanre-coaching-academy.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Orange Insurance Brokers,"Lagos, Nigeria",+234 705 997 4522,https://www.businesslist.com.ng/img/ng/l/_1695941856-16-orange-insurance-brokers.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Reachabl,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
"The Design Institute, Lagos","Lagos, Nigeria",+234 8177210828,https://www.businesslist.com.ng/img/ng/b/_1695941660-15-the-design-institute-lagos.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Virtually Managed,"Ikoyi, Lagos, Nigeria",+234 806-272-5031,https://www.businesslist.com.ng/img/ng/x/_1695941099-45-virtually-managed.png,others,6.456061,3.442218,"Ikoyi, Falomo, Eti Osa, Lagos, 106104, Nigeria"
Wecover,"Lagos, Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
kitulu,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/j/_1695941106-97-kitulu.jpg,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
McGee Global Ltd.,"45 Allen Ave. Ikeja Lagos , Nigeria",01-7918988,,others,6.6017618,3.3519975,"Allen Avenue, Oregun, Alausa, Ikeja, Lagos, 100282, Nigeria"
NextDaySite,"Dolphin Estate , Lagos, Nigeria",234 1 4613348,,others,6.45864555,3.416095854,"Dolphin Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
Nigeria Jobs Online,"Lagos , Nigeria",01470 8324,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Plainsail Solutions Limited,"Lagos , Nigeria",0803 535 1408,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Topsite Infotech,"19, Odunlami Street, Shomolu, Lagos, Lagos, Nigeria",7038383998,,others,6.5321276,3.3805717,"Odunlami Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Traction Apps,"134b Association Rd, Dolphin Estate 106104, Lagos, Nigeria",0913 102 6154,,others,6.4592113,3.4199805,"Association Road, Dolphin Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
YellowDot,"Lagos, Nigeria",,https://www.businesslist.com.ng/img/ng/g/_1695945973-89-yellowdot.png,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Anglodomain,"Lagos, Nigeria",2.34902E+12,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Casafina Group,"Lagos, Nigeria",+234 908 070 2006,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Cedar Advisory Partners,"Lagos, Nigeria",+234 80 602 81 339,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Centre Support Professionals Ltd,"7, Ikorodu Road, Maryland, Lagos, Nigeria",8064836222,,others,6.5738225,3.368311302,"The GoldLink Group, 7, Ikorodu Road, Onigbongbo, Ikeja, Lagos, 101233, Nigeria"
Desire Dating Agency,"106, Isaac John Street Ikeja , Lagos, Lagos, Nigeria",2.34811E+12,https://www.businesslist.com.ng/img/ng/z/_1578894704-16-desire-dating-agency.jpg,others,6.580297167,3.358827056,"Isaac John Street, Onigbongbo, Ikeja, Lagos, 100271, Nigeria"
Fotospeed Laser Color Lab,"17, WAZIRI IBRAHIM CRESCENT, Victoria Island, Lagos, Nigeria",23417755000,,others,6.4339187,3.413317121,"Waziri Ibrahim Crescent, Victoria Island, Eti Osa, Lagos, 101241, Nigeria"
Fountain of Praise Music,"Lagos , Nigeria",7941569,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Heirs Holdings,"1, MacGregor Road, Ikoyi, Lagos, Lagos, Nigeria",-4685,,others,6.4519473,3.4228569,"Macgregor Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Krestal Laurel Ltd,"376, Road, Maryland, Ikeja, Ikorodu, Lagos, Nigeria",01-2710345-6,,others,6.5742387,3.370202551,"Kantar Nigeria, 376B, Ikorodu Road, Onigbongbo, Ikeja, Lagos, 100212, Nigeria"
lnternational Labour Organisation (ILO),"188, Awolowo Rd., Ikoyi, Lagos, Nigeria",01-2618944,,others,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
Noccoin,"Lagos, Nigeria",+234 902 317 6178,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Oladun Technical Services,"Lagos, Nigeria",8037270766,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Parkwell Africa,"Ikoyi, Lagos, Nigeria",+234 02-2919400,,others,6.456061,3.442218,"Ikoyi, Falomo, Eti Osa, Lagos, 106104, Nigeria"
