name,address,latitude,longitude,type,zone,google_logo_url
The Space Hq,"1 Bunmi Olowude Street Eti osa, Maruwa, Lekki Phase 1, Lagos",6.4289387,3.4674752,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIQEnEnH4XlsJjseguxQglH9Ja7kxdlDpM-X-_2zJ8e49EhwE8awUfbCJxLgz1xXkufS8GhX0pdwzRLAQJafF9KWTGsS9Dt9JpDrqLYP2j-b3DnpjYNroywvFDwYLElA8eEiQ8p7TJKX6Klryxd68RWks2sByid3BTnn5_cH3rWaI-Gcekzch1-KqFl9j5cotUi5jvGOwEmWNRuLT8Ede2z81sRlBs4_1mxtNtLK0mzlh-UwUkHi1WNgN4UGZNtD8TRPqGLrwJEAMjJfwLMOGVv4wZ30pB-D0ZPRPy8iBUYzRhCxFHjjpfR8Caxe_vWVanldLYmD4Q&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Cr8tivebox Co-Working Space,"Shopping Mall, E10 Adeniran Ogunsanya St, Surulere, Surelere 000234, Lagos",6.4910725,3.3566868,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcI14t1FkiVDy2M9Rkj-OCM2hBvUKyQWLMnaBDP_87xOafKPcj5YqdzuPuneuzLOa8ki7ANC3IEfDxRuUkxUbz8jI7kxPbGLj1ykl1bq6UI6pBjHnmQl0Iz6a20E4nFJ7waX0pPzuFvLR-zNzJaoHyb3pjgckpGjaOrYpGAdyeCDW2OfQL53k0DNqqLcLTESHXvPhClwROJEXbhjRBb45gxb-PbEx4-x2OBz9sxL92vhCb5YwkhgGVcx5JskzegcA-xAZkIGHrcMSj43emgT8eduNxwPl0wfLPy6YTsPDqv6wDI3WAgkBIi669amyiKtl_74Jx65-Rg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
989 Workspaces Oniru,"Plot 120 Bosun Adekoya, New Market Road, Eti-Osa, Lagos 101222",6.4261252,3.4594119,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK6BGB9j_u4rbi-8b1PdV1rF_JPmBoBvXi8UwRa5-G3dHCIoJN5kN6S3QEcNEybW-u86fn-34Dwtf7-fyOojSeJnixOQjktIjYNxbRBi5uu6lBPYBOFvX4VCaJHU-zjzqec5jV2pPThU4OyKJXvtwxVoce7MiRYR5-ayNn_P4P5iXeV5ctTz2_qYJ3VOMZzY6yvVcv9jFFRc6rxhsohvTzdMz3S1xE_QcPIOhsj8fQ881oZhZvy-AY4SIGPDlIeYyLCOapD6pkgFC9dn9kr-ksUz5V5RORWEbyqwYC5TiYGHN5OKdMuZkOE74-W3lQOlG4yB0tv5Ws&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
TOPAS Hub,"2 Alh. Tokan St, Alaka, Lagos 101241, Lagos",6.4930448,3.3639719,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK7jCS6zgtr1hh5jhiFN_1E8cuGOlXBRsBk3ieyCEB8Q9qmjT3ZXlo88V8LQuRMymG8prQPtd2TdlJ66R-GUHvcYYBQZy0iKRn-f85d30bhNsZlOvlc3i8ay3is9xJcgrefx0en8RROldPbfqeF8xJFsdCbfjUaQ8AYUAdxEXCFejKfZAG0hLKXbXQ3N32bl1C4eRsR9F92H7ojgMN17M1faKrNjlCg_OYMmgGNS02cPecM7ZPnnceCbugvaMxeoJqYanIt2H5RovF-inyiQD5FfW5zLR0-NaKxbEAk9GVxwrSTTda7Y0Hv4d8ALQx4WjCTqfEEUwq5G_hFUTYTQ0MQoQcuoBYcG0sx40Lnri2hOz-6yw8cC_1vzQipgX-CaOsY6dH7saHEjzOdgS8OmqBZL8TOM5ur_aoK61mGkvbEVt5Y1uvV2TY7pmiCkpQETeQqvXBBnEQTI5I8bBkuGJNp-MJPmE5uFpka6JCL7i9uAjS8pwsVyNxd_4MkNFnpKNMuhnASv1D6Rjz7zR5ByIkVcfr5f2ccBOxu0PYcSP9poJISMMd1wHN_IFQK5fyhXI7F4HEr2mq9bRJhfvfo9uxtc4Fjd6n4Mhj50BDa8pQKvMF13eXRdjrY3TUwBc_197rcsA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
TCS Business Hub,"Suite C213 and C214 Akord Shopping Mall, Bogije, Elemoro, Lagos 101283, Lagos",6.4761199,3.7569158,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLlO-RDXpS1a6sc0-cA6z9JqYPI7yu0_NvnUil46ephiHjy6N6OT9bbZ5NNkffGh1zamBGucBvCmL-yFUmp3iVWeCnw-g4JnJef9NWfN9FkDYVJk3IOq8y-ofoTmcSTW_-o5UNEjP0g2iHVaW0ik7BWZEKRyzG_sVSHT2o1lBAv-ds9PrkUYzY8Angxwg5r0_uz3gwq8-Qy8Z0FWeJB12uDWrEX6049sq5IAdbIa0Ss2IflwufVyoNwDCUDTTKNkVwEkQ9tg5STa8pcf-ETQLgijz_wFDXb0gpJv5olljMbajBXRwqPZEPmHZKK0VIcsTJB4ssLquU&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Venia Business Hub,"Plot 8 The Providence St, Lekki Phase I, Lekki 106104, Lagos",6.4311824,3.4629115,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJ3uJ_aqI1bG01TZ0d-BgVvD6RdTM6eT-nzMuGfg9EbNPjLV4y5DNq9vcGvI7ouua_EtLVvk4vVBC22YlrtZwa07rrtWF7mSdse84k70mIilTObUIvLkXp8p-kx3MNiSzASJwryYVZOmZGXVWL67pt_MJb7UeaY1yFEkgr4zKfkN-BhEazzhVKpJvkmIEyN913rn_0xoSZOAxO5rgsRW2tLNnaxEoJ7jii29ofp06WXM73IECM_tUL2y3W4d4ehXt6fmgZf7RbkyHnAUkE1wEMSfs9Rkf44Q-nBqYvXX7Vgf_6p-vzFf1EeUfWLeZEoRzbS_rezgSs&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Ican-BOI Tech Hub,"82 Murtala Muhammed Way, Yaba, Lagos 100001, Lagos",6.4836251,3.3828691,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJhyT3PvuMZHHYBIdk9qyDSTRxaJYw-ufbEqzx6iRma16s1HlME99XlWSc3j70lEtr2WuS2iLNio_QwhL4VpNvrK_6tUFW2JfmNAiJvp5ExV6sE0RP2OtufwW7wLToH0n2-5mL9-yWcCb5ojk_rjfyiEmbUyOITzmgImJUR2-FnrvO4znhQ0RVTR8U4sN-Er91yyzFkHTRP7uvAqYi1kLkZmvqsXX2MQfD-qdijWS8e325_kat-aFcM9lzTHlYUg-_UBy0VNvHEllPkDgWaXKUoXMeruOrPTqlvj0RV91L-2x0PkgYOFww3oouy_z1j9Uj6oIGEkMk&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
ThinkSpace Coworking Space by Four Points Lagos,"Plot 9/10, Chieftaincy Estate, Block 2 Oniru Rd, Victoria Island, Lagos 106104, Lagos",6.4481273,3.433023,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcL2refifXenmea3gicoKR_fPP86b2u6MCTHO5_3PFXrVnl6NUJvxUif4b6BymdvvqUoWzy7QPzz0tVcKSPEama0hsqStxiIryKwxUX6yWn3Mw8Q7igLANOK0FeJmMMajC1PQtU6_-4UBgwIZg2mT7LowrHkxWzkxXzH9oeY1s_nCl1is-IXn6Bxo_lr1JOLQXHbfWk2HS4PjTzZA3hy3wIg7Ii55tb6GWukWDaiREm6dYixIcIpSnQAi4DF80i2friCkoSMcQ0vQGIiWdodpAirq5tGleS7Xqo9AUS6wOsSPzwqCYSgk3vq7ZneZc3Q3vWoeLZrdB0&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Workbay Onikan Lagos,"F1 Lagos City Mall Onikan, Island, Lagos 101231",6.4462669,3.4020748,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIRLBv0QK37A19qBiTmnhTsYJG9R_CtWBEJ_n3RrUovQZ4-8D1sBZiAAAvfzN_PX98TMCBZLYYPxMQ2fp5pzNTxEQ5nLIGnfuYK_aQgQdbs1molOqqeFySX0RtZmfimLwMUlwRPFm_akrmhLKS82C8K_Mu0QpQxC9LnmwtamHD_4qwopABVvWnREI4rp77b33P1424hORw4q7-NdQWJY6u5uLffIg_iRx4UGVWJHXEa1eOqbONzBWNH0r7yOGVClE4zhnqa1S9KrrfQ52tTgNFVm1FJ2J3Pzk5H8e5CpfpGvgA6nwPHdlyEn2wwFSOElUq1juPoIDc&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Hub One,"10 Hughes Ave, Alagomeji-Yaba, Lagos 101011, Lagos",6.4993322,3.3772959,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLy_bIzqAHdjka158uqSKt--duwQqLg1oEHQNi2Wf4lNAFFWgU9hKNRcaRoCjw-UNajxhAB0Z-6Y08Tzu-dme830wfiOp4l0GmyfPA66gs-tVz3PflE9-q-e3oZxFCsYB0g7bFvTvVt2e9WahGIyenW32rnJHl7W2B1CjRNT45Bu9bJOdfp6t-7nfRCgqMLpZ5UdnmIw9O5n3R7mgkH64fk2MTs4Qk9Bi8b-sHFfWzH4KM_juYmCVOGtbYzRQNty6W_0gbau3In9j4MO2MD8IkZ54V4-EKBPkPgZehutCHYrsWrJbEiY6LUgJD9K51slVedrjbAncs&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Smart X Business Hub - Co-working space in Ikeja,"16B Mobolaji Bank Anthony Way, Maryland, Lagos 101233, Lagos",6.5728769,3.3629495,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIHNJn2q5Ba_jG-Up_eNYzp8rajp8EHLUOo1NuYM53DgjAam4hVjuAkvXrVeelCC-yJcE40eqteWPk3joyJxj8Lcvfh8eh_wyIrj_Q7zNPwI-a2losHRk6CFyUIdDFw9AAU7tcUiq0uUQzdQjQ1Vstc8weNKk104UgQeTcrj0_fLwmP9cPxk2liS6jXKdg0e-mmsutS39UsgUbIgkvGJq0CLDS8ssvCNZvamAcsfM9qYyCTPFfuPOnUff2V5JErXrGaJxgOUTOAmuXAZ79irQ2jIldDRh5mtZzaXMTJPY9NXtjHqgFIJ8vQfTuivM9xX4Iwiqh0BAc&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
"CubeHub - Coworking, Virtual and Serviced Offices - Adebola Centre, Lagos","38 Opebi road Adebola House (Suite 100, Rear Car Park Wing Ikeja, Lagos 100281",6.5911546,3.359383,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJbQVBwfHQES0NB9QIhLwd5e55obosSJYcARG8WtR80YWhk3DbzJ7kodf9FM3uRylFTv3yPK801MIdChTyoKscLcHTmyPCKMRL6bR73GYXoGcDhdM_IKVzg3ItXeeBiAgaoHRJZwbDlk_2IQbrgetnX8RDfhuYUlWMG0OhZruhkObUeQPmJlq_0Me2DuQDc-2-JA57swmHIA9yKjmieRuMc465FZoxUrS4uo6ORuhmTdVzxAADuYt-MJDsEUXmw-QZoocpbqDfNsWr42kZ2jiwLeQ3FtRBlydJyGF2WMR8E_pF2_rXkqqJTNMde4s6ebphihLot_es&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
33B Flexible Offices,"1B ALH. HUSSEIN SUNMONU STR, OFF Onikepo Akande St, Lekki Phase I, Lagos",6.4429294,3.4620846,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJkGmqu57Hh3lYsR8LI77-KdotZ9aUTLfNAozRWObWSy95bcGE2FhtRlEBx8Z5Zw4PVdO991EBCXFhrkjS3dWCXbOnArd5eSm0lL3fWb8yXd6_Soz3YRe_hHMW0LjlwuLJxCCJMiNjyS-_3WUP5uEuoSinPoym0ihAHx_2DcgfqZfvokUlguXsYTf6slmjYCzx8-KWDYmQeWufNz6_tkAZ9epWR5K8tTUgS_JwkDbWXfHENbUiSZtGmJWTgICM3_BKNjAx_vThkjDF8e9wwJOsLgceJdB9ciXmQUpVq0775n32cUm-Zbe5Q9sQkFah1Hc8s-eF8Y2I&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Zahari Workspace,"Lagos, Plot 15 Orchid Rd, off Chevron Toll Gate, Eti-Osa, Lekki 105102, Lagos",6.4417842,3.5423305,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJ6nytG3-3roYseuIXbrNifVwUdJHNovC0ZcO8G0Krg1eE2kDODmoKdBbJUfSRIKNpYffwIcsLHwY7LLNMm6Y-pH8oCMKNlfSgtj9q8X9hSwLSFqGhMd3vC3341LK_CnP3LAIvkbLu4sumc261P75Y37BVplE7-fVCb3DoJdPNAjL_K2oLRQAKT-EIEQJY0evQP_laz0wOvdujEcru2u2mSLZIxjAn8my-iAqx85dLVHV39hps7il11p_cRPSglBfo7I7yiEonI1MDiU4ebWAbuZsUqGCSzDfVp0nIqJvhCVUYFWpeojnS7zKtnuAiv4T4zvWJszBc&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
ReDahlia,"43b Emina Cres, Allen, Ikeja 101233, Lagos",6.5962213,3.3543383,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLeEuRfQS8sCY94cN67PS-OAooTUxUeRXDQG__ggYPcnuNsOpMs4BVQNbsbICtNVFTUs5UFYEwSDeHOUHNeaVvrmt2TPBUJ7yjg34_0r61jW5N9YcDNx0hnXH_7dALkz997SOpwi1qXHR7zf0Xn9Me2MsV11HYE_Bdo-x9-tl5lnzWtkJDz2kYEeXLRHxc1Qg5QOEx1R45a_UZvhkzWKcUUC5lut_G8tV6IEVWzRWdyy-2zZCycx5p5iGvmsiBfVRdDXdfm7Zqe80HdEuAklXFZF7XwGKT_jeZ67BNKsx-9kcSFOCjekmVKLFMVR3mev6q5R7nlSjU&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Wakeman Heights,"294 Borno Way, Alagomeji-Yaba, Lagos 101245, Lagos",6.4962824,3.3783278,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLTIBLReztjZ50k-uhDPnUmiwj_W32idsZGI4HZO8pNcVJi2BAZDAGzvusTPjRdcVbtEWHpCdj0LbQ5fGGU5ZprAUsrZRjOIuqOMU5Ann1eh2IZNMmUSS8Uun18MrRRHDpP2046S6OAQYTXVlIMkwcMG48wfsgmJWMo_uQpJmrujwcUKSaG8N7djqCOYeSGPZ_5LiQ10TG3es8s809-s5YTxNLN1RWMpfEJh1dGDAV9-3oy_K9XNqoAQZYSPD5dxOKXHT27BlNMsgPqCjkjjE9pGAgea7TbT3OiFYkTgZX2Iu9u5Lqb01q34vdtePQCPoDkYtVQMg8&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Truspace Coworking,"6 Prince Bode Oluwo St, Mende, Lagos 100211, Lagos",6.5708443,3.3723934,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJHD2c-24bqvuwHjLPE1YY-vzOSsGP6YsjdvLEd926Pkf5kgCLFvPNd7jEUod6ALjhhLgDQZYgMiLksroy1YwqE_bNc32fwJ19D8ddJKCFIWEviS8Z3JneeppnZirdc_96WVxHtLxAO2WfPB_U9ic7zsMecOX_rCNvnxA8IJKKbvFcEb1qawzXE9ohhm1lh437QQjSjJ9fdjPgbPyQLw2zbITIiWs5ZkQuQT4YNPNS4hn0sZMWzJUd-ldrK086MJXYnGMje_AwyEG5JIIUmn1xFAOs_DYjZtdTelbCK5-cSMnM9u8fyNzJDxWzCbOqhAq5fvZfQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Spacepad | Co Working Space And Serviced Private Office Space Lekki,"Km 18, Lekki Penninsula II, Lekki",6.4379857,3.5137467,coworking_space,A,
989 Workspaces,"Block 12E, Admiralty Way Opposite Ascon Petrol Station Eti Osa, Lekki Phase 1, Lagos",6.447404,3.4808941,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK1OfaWFUcwSXnRrSCUe0ymrcHrnmNCEyI9M5fIjuAC-lZGFzPtOErqRmpX0jVhUgpMZjBhqpFF-eQlilacuat-oht6rX5Eq8L8g8NmSLwihw4Ff91vn1H1If8uabLNAOVywhDGFpJhRkjk5RWCer63zOZsAN8gwtQSXVRVZEYkWul56Ypqx6BnP1zsQLZULRPLubPiDY-t_uklryRzkGQlLBFooDCq_9GGNEbKOSfsz_mG5muMDpSQ0qQkbuCILXC55bWZMdeNauTWPvNqf7UlbSVLVMdr7Qee02MukyroNBnro72EmV3BCrNFhcMqwI1a-Vrp2WI&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Ally Hub,"15 Ramat Cres, Ogudu, Lagos 105102, Lagos",6.5730386,3.3910247,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLTIuswCrG96FV88fKwPIl1NPgQZ1BnyGAglmIsjdsHx9rUl-EL0e8PLzpP2l5OXKoWLpDDvy3XMcXIC0gOircHI7AJeJF5q9xsqtAI3sJSzTZthztOJ-m7FXvfl0YXiJdcuojJRmb1m5kxy37nZeTZ5p3gYVzp4IAqQoAsHUXUMpnWmlhB-6AfZ8pKedS1lM_Elh-oovsa9g-ybv3ptrHBF3IIJsvJ-X-Z5gXtKVFOYPakNJu_WkABL3J6qNkxs8LQoWALsa6DCWtnd0mBp59GXyKUwygV3I-fS9HNET24-ZpdA-j2eRcfE7TQVQ-NuBFX2Gq88ozAlaUf6-60zuqdyQkniJzCjQZswo3IwVRuHYiU3lcScjlOz5YgU2krl8G_TvHduZZN4-WDU0UvXEarlAzYThwhVrBLlbpCKbBBSyzCCqe6hG4RnokCNgkGx57DONQtUcCeEHneWmnG7ypg1F_130Kymf4_oUa_ckLOBEvNcI08g5UWCP9ZJSFU_oYX9QSyVn19cv_OcFXUsWzTbTYteEghmYjmqvlSLoswMpHQwOm-sVmcyo3olIDUxr2A_Z6OHRDtQAiHfwBY9387r5bkmNOdMX_SUeWed3Ygxw-U6FxymjNjrTMC4LNQXUU9tw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Avalanche Spaces,"33 Saji Ayangade St, Anthony, Lagos 105102, Lagos",6.5639512,3.3725247,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKDxSfZQL3QnH2JGFVc0NhbmQF-i1iJ_6c0dIxnKVKN7FqTakRGElfEDm5Grc4sWqmQ1WguOA1aBTHHwdkkysxToDqPP1QQmI8CJKXeloojVhy720PDBZKSeTXNCjmtLmjh2OJKupllF9n6_IA7_jXW6_l8HnnTmwgfrdOJlcfqYZ3HOaBkqcUqYPx1-Hph--pae4rO1WAan2-r5r1JIBp2a_WTGg2MINVWL6wibI401oStsMUrPgdn8hayfb8k7BlysKFQlLDthy5dHSKt4cildS4zw3QLQ1NNRaOcgmxb5HqQmdNmA9-GxL019jclCLT75Agwrpd0-N70I3a8eXWfP_aEvEQJer1hdmi-QSvwtgIT8LkzR8M8_CkWb6RM5RMGoV_7dWCytp_wjJu98fzdabyXJsHKn2brcU1JqaZEgBOjX-fLX8mkHipuc5VbEVl02mviApQ1l1MMa2OHJ2lkXYuBKWnFfz2EU_6FuCgqjLx0D08H4mmn0G2K3iBydbowaA0gO7h6EIHnMgCyhXRSj18etf_x2PrrEcRxI22RCnCuXBAS7L74MEIwTKL51Ex_8blEI9hYh0H2zFGSjoPQeQXviNIGqOXH32BPUM_czYIT_sZMyzNKM7ocscTS0sKoTfbm&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
The White Workshop,"7 Ajagbe Compound, Sari-Iganmu Rd, Iganmu, Lagos 102232",6.476195,3.3463614,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLLHU8kD1q-A0YmNltVQBzouY94EI6ptucIaM_Vs4s4YUneQIsdpyF9oy5FErhHvE7lBbUbN8Za-fG0mZeu6JSajw_iNQ1hw1hkQcYQadLwPaBTNCrmjZ-sciEeX-jAPjepd8jBEr6iANZJuFek0wPZFPBt-VUMLt2IJC9bSw9Ch8prv4QXsDhBKfFwiVd-e7ljANu1N6ze2_Hf85NGPxyPvR9Ymc4NLp-ppRJgU70Feyo87-CQCw8S8XhZueOkh3qLiXcGfkp2RIw3e-iMxJuMEVE6i6A52aQChP5h_UkRwUYwMWNQ0o0gEbkYRfSzwgQ4lmlTT0Y&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
MyWorkSpace,"BADEJO AKINYEMI HOUSE 17/19 Badejo / Akinyemi Crescent Off Fatai Atere Way Matori Industrial Estate, Ladipo St, Matori, Lagos 023401",6.5395658,3.3502163,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJa_WewLh9r6gDOzDvLjUWOtyE07arkQ99q4AKEobtpA79i-B9g6b8ObVVzt80mM2fDVn6P3oz1KJwSEbTeC74QpM_ZFmo6UYFVaRd7japaRPsE43LTYIg6jRw_kaJzdFj6GvMPEPNLBW6-AkSciyn2Xzt77ZsXh1vYAO0gIBOyRFhATKBLQja3xoa3gtCBluNCL0vKY5oC3NPhpPAfbBiY93_-9QqAlEZKdr9B63geBbZRVt71_i1z9QmnOtwtio8F_13fEIDFe2G0B-pTr0xGknie4UGDcIvQDSM1BQTWitgq92VMeVqzcCmSFjTZrWswWWaMnlI&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
OfficePhase -Serviced Offices Nigeria,"60/64 Allen Avenue, by Adeboye Solanke Avenue, First Bank Bus Stop First Building (Right) on Adeboye Solanke Ikeja, Allen, Lagos 100281",6.6025314,3.3519584,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLVbYV2uCjsXByPME-zL-PiyInW6ng4ULyXOM1wAe6Ny11JaojBRR6fiAxDARj5b0e9U2uShFWejZoJOJTebZWHrS7Du8RfDz9yQX-982YzFJgyloUYhI04g2Hw1rWTXU467EhhisrgBgh52OUPuYsnyB3Ban9w2UFTAN-JBF33_Cf1rF9twQEA3noqvYuYCqCsX6Oo2RuJ0UGXObmLWDW5zOuefsQX8QfmloReqxIdvK5ynVQChf-iHmvsiQSDjreyeLSzOjR7SH3OOh1Gwick04a92tOB76gy5FhT-Z2Qfz7kOJd9ZzMUSHGKrnwH8K6vDqYUeG6H5X5V_8Lktwf6lUY7BKNx_mHyswzAsAy_WekBXwM7EWcDhzBotDQal8YSKWYNCSzrqIofOt0wCeroegAJd28ZomEH-iu7pNre3qRoDUvWeUVNm78l84abd7R38ubbNiJ-8PadeUE4XXFpoDvFbyc-0UV15W4dT6bxAcN3G4sWBFiewrqEVXBvG9sRV4aW9FZpGS-1C_4QUbefjxbmIFPLfNJAMtML38QwX3tQhFP5do-XyG6w6eF5tpsmI1d2YaphrOt_2XAm3hZDiCcQCcLg5MNGrEdYbf9ogM1nmXuP5STkTB8ez1og&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Innovation Centre Lekki,"29 Awudu Ekpekha Blvd St, Lekki Phase 1, Lagos 106104, Lagos",6.4453336,3.4783081,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK490VjxBLm44bSEr2kBt3RmYSK7CgFWbC9j3brRucMU1DEAjS52GvbEEtncMOFuyQslkGH7L3Le6nPUrxhFqMoJUUJWjGSf9-SbFjdt4MQTdvyI8g_woQSMfPxc7JyeDshEVHiYkWzSOZiisRYFw1dsZPKRg4H4kHKq32LKHlxKykg37C-VqpLNzya9ZtQLxhCfenGRqbcjNsqQfmGMYNQEc_NJdnerZ2XfUVbzEgeM3Nzm_u05XFNt98MRLYCeUEs4TrG0gOAMM8DIewzHmjRSXeHCfHOtrId61BzZ3U-01HeHaSBtePhEcEN9-r0hkmr5qKpi0g&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
The Stage Cowork Space,"21 Ngyesi Ibrahim Tella Street, Oral Esate, Lekki , Lagos, Lekki - Epe Expy",6.4413774,3.5465945,coworking_space,A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK1KFReD77G0vQthiFYWxzM77BSKlhVx-nHlIYM_3HviEhs__UZqB8Wo9l8jX7IALNbmTGIgf9Bta4DRKqL3LzzD_EqTHxlHfrBvK1QmbTemjOx-6gsKVsv8qDvc5sbdTMpd5WYb-aduXeL09tySV29aIWzGCE3-KnIhxfHgY3hkcU2tzIBlXNW1LN8U1HDYgahAcKagBYK1gDrfX0OlyCFKOwkxoXZqAcx7Sn0uyG101LckFiWKwTvwBcCe9WSCzvF7saYmQs0MeVRoPvGxE3vVcUbEIXw-wkvlEGv4JBZ9heLdg10mT1wK-2roKOscxy4beb6WsiuZd8vN8Na7Nn56W-57BmJHVIHYbsDVzVuTueTt93b7b2zBdRauA10RfCo_mG2I-Ahzhgn8GkRueWeJh1NCtgfMNwarxUDfC4xtoeg5ak_J7U4SP_eXmWQjToGmGtefiBbLuU1JyT_73k9HSZVhxi2rCqsJ_0wKb_dl6tyu99OT7ncEpjTCKwCp735WLwReYIC6fWoU1hS4TImNUtoUXgqQyPWkIRJY-G-BW-4MZMgs-H_awR749dLjyiOfByxDXsdKwi1k50D2P5bgZb3xYrhBpxytV8gzBDM2MMfYkqEGe-PA6FXnI0cBnEgFg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
